FIPS,37001,37003,37005,37007,37009,37011,37013,37015,37017,37019,37021,37023,37025,37027,37029,37031,37033,37035,37037,37039,37041,37043,37045,37047,37049,37051,37053,37055,37057,37059,37061,37063,37065,37067,37069,37071,37073,37075,37077,37079,37081,37083,37085,37087,37089,37091,37093,37095,37097,37099,37101,37103,37105,37107,37109,37111,37113,37115,37117,37119,37121,37123,37125,37127,37129,37131,37133,37135,37137,37139,37141,37143,37145,37147,37149,37151,37153,37155,37157,37159,37161,37163,37165,37167,37169,37171,37173,37175,37177,37179,37181,37183,37185,37187,37189,37191,37193,37195,37197,37199
2031,553,0,0,0,0,0,0,0,0,885,863,0,1703,0,17,170,0,0,467,0,0,0,0,0,0,417,153,96,0,0,0,1330,0,1074,323,775,0,0,83,0,2554,0,980,38,433,0,370,0,1151,191,1547,0,130,0,335,0,0,44,0,4047,0,0,488,0,971,0,245,376,0,0,494,0,0,716,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,1678,0,5786,0,0,213,0,0,0,0,0
2032,549,0,0,0,0,0,0,0,0,872,854,0,1676,0,17,169,0,0,461,0,0,0,0,0,0,416,151,95,0,0,0,1309,0,1066,321,771,0,0,84,0,2528,0,965,38,430,0,365,0,1139,189,1524,0,130,0,333,0,0,44,0,3971,0,0,482,0,958,0,244,372,0,0,488,0,0,711,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,1651,0,5679,0,0,211,0,0,0,0,0
2033,545,0,0,0,0,0,0,0,0,859,846,0,1649,0,17,168,0,0,457,0,0,0,0,0,0,416,150,95,0,0,0,1288,0,1058,319,766,0,0,83,0,2503,0,950,38,426,0,360,0,1127,188,1503,0,130,0,332,0,0,44,0,3897,0,0,477,0,945,0,245,368,0,0,480,0,0,704,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,1626,0,5576,0,0,209,0,0,0,0,0
2034,541,0,0,0,0,0,0,0,0,848,838,0,1623,0,17,167,0,0,452,0,0,0,0,0,0,416,149,94,0,0,0,1267,0,1050,317,762,0,0,82,0,2478,0,936,38,423,0,355,0,1115,187,1482,0,129,0,329,0,0,44,0,3827,0,0,472,0,932,0,243,364,0,0,473,0,0,699,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,1601,0,5477,0,0,207,0,0,0,0,0
2035,536,0,0,0,0,0,0,0,0,836,830,0,1598,0,17,167,0,0,446,0,0,0,0,0,0,415,147,94,0,0,0,1248,0,1042,315,758,0,0,84,0,2455,0,922,38,419,0,350,0,1104,187,1462,0,128,0,328,0,0,44,0,3759,0,0,467,0,920,0,244,360,0,0,467,0,0,693,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,1577,0,5381,0,0,206,0,0,0,0,0
2036,501,0,0,0,0,0,0,0,0,727,755,0,1561,0,12,129,0,0,373,0,0,0,0,0,0,93,129,72,0,0,0,1186,0,951,252,644,0,0,26,0,2303,0,915,1,384,0,328,0,1025,192,1390,0,109,0,247,0,0,23,0,3705,0,0,463,0,906,0,0,352,0,0,446,0,0,701,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,1531,0,5222,0,0,218,0,0,0,0,0
2037,497,0,0,0,0,0,0,0,0,718,749,0,1537,0,12,128,0,0,370,0,0,0,0,0,0,93,128,71,0,0,0,1169,0,944,251,641,0,0,27,0,2282,0,902,0,381,0,324,0,1015,190,1372,0,108,0,247,0,0,23,0,3641,0,0,458,0,894,0,0,348,0,0,440,0,0,696,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,1510,0,5135,0,0,216,0,0,0,0,0
2038,494,0,0,0,0,0,0,0,0,710,742,0,1515,0,11,128,0,0,367,0,0,0,0,0,0,93,127,71,0,0,0,1152,0,938,250,638,0,0,26,0,2262,0,889,0,379,0,320,0,1006,190,1355,0,108,0,245,0,0,24,0,3579,0,0,453,0,883,0,0,345,0,0,434,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,1488,0,5050,0,0,214,0,0,0,0,0
2039,491,0,0,0,0,0,0,0,0,701,736,0,1493,0,12,127,0,0,363,0,0,0,0,0,0,93,125,71,0,0,0,1136,0,932,248,635,0,0,27,0,2241,0,877,0,375,0,316,0,996,189,1338,0,108,0,244,0,0,23,0,3519,0,0,448,0,872,0,0,341,0,0,429,0,0,685,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,1467,0,4969,0,0,212,0,0,0,0,0
2040,487,0,0,0,0,0,0,0,0,694,730,0,1472,0,12,127,0,0,361,0,0,0,0,0,0,92,125,70,0,0,0,1120,0,926,247,633,0,0,27,0,2222,0,865,1,373,0,312,0,987,188,1321,0,107,0,244,0,0,23,0,3462,0,0,444,0,862,0,0,338,0,0,423,0,0,679,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,1447,0,4889,0,0,211,0,0,0,0,0
2041,446,0,0,0,0,0,0,0,0,610,697,0,1413,0,3,104,0,0,313,0,0,0,0,0,0,0,104,55,0,0,0,1089,0,828,186,512,0,0,0,0,2112,0,839,0,339,0,284,0,877,171,1237,0,82,0,149,0,0,10,0,3403,0,0,434,0,824,0,0,329,0,0,398,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1360,0,4719,0,0,187,0,0,0,0,0
2042,443,0,0,0,0,0,0,0,0,604,691,0,1394,0,4,104,0,0,311,0,0,0,0,0,0,0,104,55,0,0,0,1075,0,823,186,510,0,0,0,0,2095,0,828,0,337,0,281,0,869,170,1222,0,82,0,148,0,0,10,0,3349,0,0,430,0,815,0,0,326,0,0,393,0,0,612,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1342,0,4648,0,0,186,0,0,0,0,0
2043,440,0,0,0,0,0,0,0,0,598,686,0,1375,0,4,103,0,0,309,0,0,0,0,0,0,0,103,54,0,0,0,1061,0,818,186,508,0,0,0,0,2077,0,817,0,335,0,278,0,862,168,1209,0,81,0,148,0,0,10,0,3296,0,0,426,0,805,0,0,323,0,0,389,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1325,0,4578,0,0,185,0,0,0,0,0
2044,437,0,0,0,0,0,0,0,0,592,681,0,1357,0,3,103,0,0,306,0,0,0,0,0,0,0,102,54,0,0,0,1047,0,813,184,506,0,0,0,0,2060,0,807,0,333,0,275,0,855,168,1195,0,82,0,148,0,0,10,0,3246,0,0,422,0,796,0,0,320,0,0,384,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1309,0,4511,0,0,183,0,0,0,0,0
2045,435,0,0,0,0,0,0,0,0,586,675,0,1339,0,4,103,0,0,304,0,0,0,0,0,0,0,102,54,0,0,0,1033,0,809,184,504,0,0,0,0,2043,0,797,0,330,0,272,0,849,168,1182,0,81,0,147,0,0,10,0,3197,0,0,418,0,787,0,0,317,0,0,380,0,0,599,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1292,0,4446,0,0,182,0,0,0,0,0
2046,402,0,0,0,0,0,0,0,0,505,644,0,1259,0,0,97,0,0,248,0,0,0,0,0,0,24,90,48,0,0,0,993,0,726,115,382,0,0,0,0,1946,0,773,0,287,0,244,0,715,182,1047,0,51,0,36,0,0,0,0,3084,0,0,396,0,748,0,47,323,0,0,355,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1166,0,4204,0,0,212,0,0,0,0,0
2047,400,0,0,0,0,0,0,0,0,501,639,0,1244,0,0,96,0,0,247,0,0,0,0,0,0,23,89,48,0,0,0,980,0,722,114,381,0,0,0,0,1931,0,764,0,286,0,241,0,710,181,1037,0,51,0,36,0,0,0,0,3040,0,0,392,0,740,0,46,320,0,0,351,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1154,0,4147,0,0,210,0,0,0,0,0
2048,398,0,0,0,0,0,0,0,0,497,634,0,1229,0,0,97,0,0,245,0,0,0,0,0,0,24,89,48,0,0,0,969,0,719,115,380,0,0,0,0,1916,0,755,0,284,0,239,0,706,181,1027,0,50,0,36,0,0,0,0,2997,0,0,389,0,732,0,46,317,0,0,347,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1141,0,4092,0,0,208,0,0,0,0,0
2049,396,0,0,0,0,0,0,0,0,493,630,0,1214,0,0,97,0,0,244,0,0,0,0,0,0,23,88,48,0,0,0,957,0,715,114,379,0,0,0,0,1901,0,746,0,283,0,237,0,701,180,1017,0,50,0,36,0,0,0,0,2955,0,0,386,0,725,0,46,314,0,0,344,0,0,588,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1129,0,4039,0,0,207,0,0,0,0,0
2050,394,0,0,0,0,0,0,0,0,489,625,0,1200,0,0,96,0,0,243,0,0,0,0,0,0,23,88,48,0,0,0,946,0,712,113,379,0,0,0,0,1887,0,737,0,281,0,235,0,697,179,1007,0,50,0,36,0,0,0,0,2914,0,0,383,0,717,0,46,312,0,0,340,0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1117,0,3986,0,0,205,0,0,0,0,0
2051,376,0,0,0,0,0,0,0,0,392,588,0,1112,0,0,91,0,0,173,0,0,0,0,0,0,317,86,43,0,0,0,885,0,641,75,285,0,0,0,0,1785,0,714,0,238,0,215,0,628,173,893,0,40,0,0,0,0,0,0,2804,0,0,375,0,681,0,172,302,0,0,320,0,0,571,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,997,0,3735,0,0,201,0,0,0,0,0
2052,374,0,0,0,0,0,0,0,0,389,584,0,1100,0,0,91,0,0,172,0,0,0,0,0,0,316,86,43,0,0,0,875,0,639,75,285,0,0,0,0,1772,0,706,0,237,0,213,0,624,172,886,0,39,0,0,0,0,0,0,2768,0,0,372,0,675,0,171,300,0,0,317,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,988,0,3690,0,0,199,0,0,0,0,0
2053,371,0,0,0,0,0,0,0,0,387,581,0,1089,0,0,91,0,0,171,0,0,0,0,0,0,315,85,43,0,0,0,866,0,636,75,284,0,0,0,0,1760,0,698,0,236,0,211,0,620,171,879,0,40,0,0,0,0,0,0,2732,0,0,369,0,668,0,171,297,0,0,315,0,0,563,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,979,0,3646,0,0,197,0,0,0,0,0
2054,370,0,0,0,0,0,0,0,0,384,576,0,1077,0,0,91,0,0,171,0,0,0,0,0,0,316,85,43,0,0,0,856,0,633,75,284,0,0,0,0,1748,0,691,0,235,0,210,0,617,170,871,0,39,0,0,0,0,0,0,2697,0,0,366,0,662,0,171,295,0,0,312,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,970,0,3603,0,0,196,0,0,0,0,0
2055,368,0,0,0,0,0,0,0,0,382,573,0,1066,0,0,90,0,0,170,0,0,0,0,0,0,315,84,43,0,0,0,847,0,630,74,283,0,0,0,0,1735,0,683,0,234,0,208,0,613,170,865,0,39,0,0,0,0,0,0,2663,0,0,363,0,656,0,171,292,0,0,309,0,0,556,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,961,0,3561,0,0,195,0,0,0,0,0
2056,384,0,0,0,0,0,0,0,0,330,544,0,1021,0,0,114,0,0,161,0,0,0,0,0,0,508,92,47,0,0,0,784,0,608,67,264,0,0,0,0,1745,0,662,0,214,0,178,0,596,166,817,0,37,0,0,0,0,10,0,2600,0,0,353,0,631,0,190,299,0,0,292,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,0,3395,0,0,186,0,0,0,0,0
2057,382,0,0,0,0,0,0,0,0,329,540,0,1012,0,0,113,0,0,160,0,0,0,0,0,0,508,91,47,0,0,0,776,0,605,67,265,0,0,0,0,1733,0,656,0,213,0,177,0,592,165,811,0,37,0,0,0,0,10,0,2569,0,0,350,0,625,0,190,296,0,0,290,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0,3358,0,0,185,0,0,0,0,0
2058,380,0,0,0,0,0,0,0,0,327,537,0,1002,0,0,112,0,0,160,0,0,0,0,0,0,508,91,47,0,0,0,769,0,603,67,263,0,0,0,0,1721,0,649,0,213,0,175,0,589,165,805,0,37,0,0,0,0,8,0,2538,0,0,347,0,620,0,190,294,0,0,287,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,0,3321,0,0,184,0,0,0,0,0
2059,378,0,0,0,0,0,0,0,0,325,534,0,992,0,0,112,0,0,159,0,0,0,0,0,0,506,90,46,0,0,0,762,0,600,67,264,0,0,0,0,1709,0,642,0,212,0,174,0,586,164,799,0,37,0,0,0,0,10,0,2508,0,0,345,0,614,0,189,292,0,0,285,0,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,0,3286,0,0,182,0,0,0,0,0
2060,376,0,0,0,0,0,0,0,0,323,531,0,983,0,0,112,0,0,158,0,0,0,0,0,0,507,90,47,0,0,0,755,0,598,67,262,0,0,0,0,1697,0,636,0,211,0,173,0,583,163,792,0,37,0,0,0,0,10,0,2478,0,0,342,0,609,0,189,289,0,0,282,0,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,0,3251,0,0,181,0,0,0,0,0
2061,412,0,0,0,0,0,0,0,0,316,493,0,984,0,1,117,0,0,175,0,0,0,0,0,0,461,95,50,0,0,0,692,0,593,107,358,0,0,0,0,1675,0,614,0,210,0,147,0,619,164,828,0,41,0,53,0,0,21,0,2418,0,0,327,0,591,0,117,287,0,0,274,0,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,0,3153,0,0,176,0,0,0,0,0
2062,410,0,0,0,0,0,0,0,0,314,490,0,975,0,0,117,0,0,173,0,0,0,0,0,0,461,95,50,0,0,0,686,0,591,107,357,0,0,0,0,1664,0,608,0,209,0,146,0,616,164,822,0,41,0,54,0,0,19,0,2391,0,0,325,0,586,0,117,285,0,0,272,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,0,3121,0,0,175,0,0,0,0,0
2063,407,0,0,0,0,0,0,0,0,313,487,0,966,0,1,117,0,0,173,0,0,0,0,0,0,460,94,50,0,0,0,681,0,588,107,356,0,0,0,0,1653,0,602,0,208,0,145,0,613,163,816,0,41,0,53,0,0,21,0,2364,0,0,322,0,581,0,116,283,0,0,270,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,0,3090,0,0,174,0,0,0,0,0
2064,405,0,0,0,0,0,0,0,0,311,485,0,957,0,1,116,0,0,172,0,0,0,0,0,0,460,93,50,0,0,0,675,0,586,107,355,0,0,0,0,1642,0,597,0,207,0,144,0,609,163,809,0,41,0,54,0,0,19,0,2338,0,0,320,0,576,0,117,280,0,0,267,0,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,0,3059,0,0,173,0,0,0,0,0
2065,403,0,0,0,0,0,0,0,0,309,482,0,948,0,1,116,0,0,172,0,0,0,0,0,0,459,93,50,0,0,0,669,0,584,106,354,0,0,0,0,1631,0,591,0,207,0,144,0,605,161,803,0,41,0,53,0,0,21,0,2312,0,0,318,0,572,0,116,278,0,0,265,0,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,0,3029,0,0,171,0,0,0,0,0
2066,414,0,0,0,0,0,0,0,0,368,461,0,942,0,0,136,0,0,229,0,0,0,0,0,0,347,95,61,0,0,0,628,0,595,131,378,0,0,0,0,1610,0,530,0,214,0,110,0,594,176,850,0,62,0,102,0,0,56,0,2217,0,0,280,0,549,0,36,287,0,0,261,0,0,524,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,971,0,2958,0,0,165,0,0,0,0,0
2067,412,0,0,0,0,0,0,0,0,366,459,0,934,0,0,136,0,0,228,0,0,0,0,0,0,346,95,61,0,0,0,623,0,593,130,378,0,0,0,0,1600,0,526,0,213,0,110,0,591,174,843,0,62,0,102,0,0,56,0,2194,0,0,279,0,544,0,35,284,0,0,259,0,0,521,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,962,0,2930,0,0,164,0,0,0,0,0
2068,410,0,0,0,0,0,0,0,0,364,456,0,925,0,0,135,0,0,226,0,0,0,0,0,0,346,95,61,0,0,0,618,0,590,130,376,0,0,0,0,1590,0,521,0,212,0,109,0,588,174,836,0,61,0,102,0,0,56,0,2171,0,0,277,0,540,0,35,282,0,0,257,0,0,518,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,953,0,2902,0,0,163,0,0,0,0,0
2069,407,0,0,0,0,0,0,0,0,362,454,0,917,0,0,135,0,0,225,0,0,0,0,0,0,347,94,60,0,0,0,613,0,588,130,375,0,0,0,0,1580,0,517,0,211,0,108,0,585,172,830,0,61,0,102,0,0,56,0,2149,0,0,275,0,536,0,35,280,0,0,255,0,0,515,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,945,0,2875,0,0,162,0,0,0,0,0
2070,405,0,0,0,0,0,0,0,0,360,452,0,909,0,0,134,0,0,224,0,0,0,0,0,0,345,93,60,0,0,0,609,0,585,129,375,0,0,0,0,1570,0,513,0,210,0,108,0,581,172,823,0,61,0,102,0,0,56,0,2128,0,0,273,0,532,0,35,278,0,0,253,0,0,512,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,936,0,2849,0,0,161,0,0,0,0,0
2071,331,0,0,0,0,0,0,0,0,351,390,0,858,0,0,134,0,0,214,0,0,0,0,0,0,209,78,67,0,0,0,559,0,504,105,218,0,0,0,0,1341,0,465,0,199,0,82,0,511,191,781,0,57,0,15,0,0,12,0,2001,0,0,246,0,545,0,79,271,0,0,236,0,0,526,0,0,0,0,0,0,0,196,0,0,0,0,0,0,1,907,0,2654,0,0,158,0,0,0,0,0
2072,330,0,0,0,0,0,0,0,0,349,388,0,850,0,0,134,0,0,212,0,0,0,0,0,0,209,77,67,0,0,0,556,0,502,105,218,0,0,0,0,1334,0,462,0,198,0,82,0,509,190,775,0,58,0,15,0,0,12,0,1982,0,0,245,0,541,0,78,269,0,0,234,0,0,523,0,0,0,0,0,0,0,196,0,0,0,0,0,0,2,899,0,2631,0,0,157,0,0,0,0,0
2073,328,0,0,0,0,0,0,0,0,347,386,0,844,0,0,134,0,0,211,0,0,0,0,0,0,208,77,67,0,0,0,552,0,501,106,218,0,0,0,0,1327,0,458,0,197,0,81,0,506,189,770,0,57,0,15,0,0,12,0,1964,0,0,244,0,537,0,78,267,0,0,232,0,0,520,0,0,0,0,0,0,0,193,0,0,0,0,0,0,1,892,0,2609,0,0,157,0,0,0,0,0
2074,327,0,0,0,0,0,0,0,0,345,385,0,836,0,0,133,0,0,210,0,0,0,0,0,0,209,77,66,0,0,0,548,0,499,105,218,0,0,0,0,1320,0,455,0,196,0,81,0,504,188,764,0,58,0,15,0,0,12,0,1946,0,0,243,0,533,0,78,265,0,0,231,0,0,517,0,0,0,0,0,0,0,195,0,0,0,0,0,0,1,884,0,2587,0,0,155,0,0,0,0,0
2075,325,0,0,0,0,0,0,0,0,344,383,0,830,0,0,133,0,0,210,0,0,0,0,0,0,209,76,66,0,0,0,544,0,497,104,217,0,0,0,0,1313,0,452,0,195,0,81,0,501,187,759,0,57,0,15,0,0,10,0,1928,0,0,241,0,529,0,78,263,0,0,230,0,0,514,0,0,0,0,0,0,0,195,0,0,0,0,0,0,1,877,0,2565,0,0,155,0,0,0,0,0
2076,371,0,0,0,0,0,0,0,0,253,345,0,685,0,0,98,0,0,138,0,0,0,0,0,0,108,59,52,0,0,0,544,0,491,34,55,0,0,0,0,1378,0,439,0,120,0,48,0,323,302,603,0,24,0,0,0,0,31,0,1784,0,0,182,0,443,0,408,292,0,0,189,0,0,421,0,0,0,0,0,0,0,180,0,0,0,0,0,0,1,715,0,2394,0,0,223,0,0,0,0,0
2077,369,0,0,0,0,0,0,0,0,252,344,0,680,0,0,98,0,0,137,0,0,0,0,0,0,107,59,52,0,0,0,540,0,490,34,56,0,0,0,0,1371,0,436,0,120,0,47,0,322,300,600,0,24,0,0,0,0,33,0,1769,0,0,181,0,440,0,407,290,0,0,188,0,0,419,0,0,0,0,0,0,0,177,0,0,0,0,0,0,1,710,0,2375,0,0,220,0,0,0,0,0
2078,367,0,0,0,0,0,0,0,0,251,342,0,676,0,0,98,0,0,137,0,0,0,0,0,0,107,59,52,0,0,0,536,0,488,34,55,0,0,0,0,1363,0,432,0,120,0,47,0,321,297,596,0,24,0,0,0,0,31,0,1754,0,0,181,0,438,0,405,288,0,0,187,0,0,417,0,0,0,0,0,0,0,180,0,0,0,0,0,0,1,705,0,2357,0,0,219,0,0,0,0,0
2079,365,0,0,0,0,0,0,0,0,250,341,0,672,0,0,97,0,0,136,0,0,0,0,0,0,108,59,51,0,0,0,533,0,486,34,55,0,0,0,0,1356,0,430,0,119,0,47,0,320,295,593,0,24,0,0,0,0,31,0,1739,0,0,180,0,435,0,405,285,0,0,186,0,0,415,0,0,0,0,0,0,0,177,0,0,0,0,0,0,1,701,0,2339,0,0,217,0,0,0,0,0
2080,364,0,0,0,0,0,0,0,0,249,340,0,667,0,0,97,0,0,136,0,0,0,0,0,0,107,58,51,0,0,0,529,0,485,34,55,0,0,0,0,1349,0,427,0,119,0,47,0,320,292,590,0,24,0,0,0,0,31,0,1725,0,0,179,0,432,0,404,283,0,0,185,0,0,413,0,0,0,0,0,0,0,179,0,0,0,0,0,0,1,696,0,2321,0,0,215,0,0,0,0,0
2081,317,0,0,0,0,0,0,0,0,142,278,0,551,0,0,67,0,0,49,0,0,0,0,0,0,0,47,34,0,0,0,460,0,334,0,0,0,0,0,0,1209,0,377,0,45,0,8,0,204,285,436,0,0,0,0,0,0,0,0,1534,0,0,138,0,377,0,256,273,0,0,147,0,0,459,0,0,0,0,0,0,0,164,0,0,0,0,0,0,3,521,0,1954,0,0,224,0,0,0,0,0
2082,315,0,0,0,0,0,0,0,0,142,277,0,549,0,0,67,0,0,49,0,0,0,0,0,0,0,47,34,0,0,0,458,0,333,0,0,0,0,0,0,1203,0,375,0,45,0,9,0,204,283,434,0,0,0,0,0,0,0,0,1523,0,0,138,0,375,0,256,270,0,0,147,0,0,456,0,0,0,0,0,0,0,167,0,0,0,0,0,0,3,519,0,1942,0,0,222,0,0,0,0,0
2083,314,0,0,0,0,0,0,0,0,141,276,0,546,0,0,67,0,0,49,0,0,0,0,0,0,0,47,33,0,0,0,455,0,332,0,0,0,0,0,0,1197,0,373,0,44,0,8,0,204,281,433,0,0,0,0,0,0,0,0,1512,0,0,138,0,373,0,256,269,0,0,146,0,0,454,0,0,0,0,0,0,0,164,0,0,0,0,0,0,2,516,0,1930,0,0,220,0,0,0,0,0
